经度,纬度,Year,Amount,Name
40.0903,-79.5872,2017,305,Fayette/Pennsylvania
38.2126,-83.6341,2017,35,Fleming/Kentucky
37.7533,-78.1638,2017,23,Fluvanna/Virginia
39.8665,-83.0703,2017,3016,Franklin/Ohio
36.8293,-79.9917,2017,84,Franklin/Virginia
41.7113,-83.9053,2017,46,Fulton/Ohio
39.932,-77.9958,2017,6,Fulton/Pennsylvania
38.8862,-82.1463,2017,297,Gallia/Ohio
37.6167,-84.4094,2017,27,Garrard/Kentucky
41.3722,-81.0591,2017,78,Geauga/Ohio
37.373,-80.8576,2017,48,Giles/Virginia
37.4937,-86.226,2017,12,Grayson/Kentucky
39.6598,-83.7431,2017,446,Greene/Ohio
39.9476,-79.9986,2017,32,Greene/Pennsylvania
38.2504,-78.4417,2017,24,Greene/Virginia
38.4949,-82.6911,2017,43,Greenup/Kentucky
37.451,-82.7994,2017,148,Floyd/Kentucky
38.3228,-84.8955,2017,113,Franklin/Kentucky
39.7243,-77.515,2017,147,Franklin/Pennsylvania
39.264,-78.3319,2017,199,Frederick/Virginia
36.5767,-88.9353,2017,23,Fulton/Kentucky
38.7252,-84.8239,2017,4,Gallatin/Kentucky
37.2801,-76.4402,2017,59,Gloucester/Virginia
37.6015,-77.7022,2017,17,Goochland/Virginia
38.7326,-84.5966,2017,71,Grant/Kentucky
36.5603,-88.5692,2017,32,Graves/Kentucky
36.6015,-81.6257,2017,42,Grayson/Virginia
37.7503,-80.4715,2017,31,Greenbrier/West Virginia
37.7786,-79.9868,2017,1,Covington (city)/Virginia
37.9607,-81.0795,2017,2,Fayette/West Virginia
41.4937,-79.448,2017,9,Forest/Pennsylvania
38.8648,-77.1878,2017,1,Falls Church (city)/Virginia
37.0379,-80.2045,2017,14,Floyd/Virginia
36.816,-77.4689,2017,15,Greensville/Virginia
40.0221,-81.5868,2017,240,Guernsey/Ohio
36.839,-78.7284,2017,86,Halifax/Virginia
39.1864,-84.763,2017,9995,Hamilton/Ohio
39.3732,-78.5228,2017,9,Hampshire/West Virginia
40.9348,-83.8235,2017,328,Hancock/Ohio
40.6179,-80.5998,2017,43,Hancock/West Virginia
37.7668,-77.3706,2017,289,Hanover/Virginia
37.8193,-85.9358,2017,75,Hardin/Kentucky
38.5426,-84.2366,2017,61,Harrison/Kentucky
40.2737,-81.2812,2017,17,Harrison/Ohio
39.3923,-80.2989,2017,83,Harrison/West Virginia
37.2903,-85.7672,2017,5,Hart/Kentucky
37.8512,-87.3542,2017,18,Henderson/Kentucky
37.6274,-77.4322,2017,1039,Henrico/Virginia
36.6871,-79.7872,2017,143,Henry/Virginia
39.0747,-83.3871,2017,105,Highland/Ohio
37.1737,-87.6885,2017,46,Hopkins/Kentucky
40.3821,-78.1697,2017,69,Huntingdon/Pennsylvania
41.2508,-82.4915,2017,213,Huron/Ohio
40.6783,-79.1646,2017,59,Indiana/Pennsylvania
39.1117,-82.6108,2017,217,Jackson/Ohio
38.8656,-81.8235,2017,18,Jackson/West Virginia
37.3799,-76.8041,2017,78,James City/Virginia
37.344,-77.0687,2017,1,Charles City/Virginia
36.9052,-76.8978,2017,54,Southampton/Virginia
37.8962,-86.7561,2017,3,Hancock/Kentucky
40.8064,-83.5114,2017,84,Hardin/Ohio
36.8155,-83.4045,2017,92,Harlan/Kentucky
38.4623,-85.3036,2017,18,Henry/Kentucky
39.4187,-82.5993,2017,86,Hocking/Ohio
40.5533,-81.9164,2017,12,Holmes/Ohio
36.866,-76.8308,2017,39,Isle of Wight/Virginia
37.5751,-83.9735,2017,22,Jackson/Kentucky
38.2907,-85.6333,2017,2124,Jefferson/Kentucky
40.3653,-80.652,2017,87,Jefferson/Ohio
40.9702,-78.8765,2017,60,Jefferson/Pennsylvania
37.8787,-84.6545,2017,128,Jessamine/Kentucky
38.486,-81.3502,2017,403,Kanawha/West Virginia
39.0338,-84.5675,2017,778,Kenton/Kentucky
37.4957,-83.0941,2017,44,Knott/Kentucky
36.8353,-83.7598,2017,91,Knox/Kentucky
41.4846,-75.666,2017,508,Lackawanna/Pennsylvania
41.6072,-81.469,2017,2127,Lake/Ohio
37.7301,-76.538,2017,9,Lancaster/Virginia
37.5668,-85.7353,2017,3,Larue/Kentucky
38.4298,-82.4488,2017,235,Lawrence/Ohio
37.2914,-77.2985,2017,3,Hopewell (city)/Virginia
39.3242,-77.7517,2017,20,Jefferson/West Virginia
40.6868,-77.114,2017,28,Juniata/Pennsylvania
40.5342,-82.5049,2017,57,Knox/Ohio
39.832,-76.3275,2017,1076,Lancaster/Pennsylvania
37.0037,-84.161,2017,184,Laurel/Kentucky
37.9459,-82.6735,2017,16,Lawrence/Kentucky
40.8618,-80.2625,2017,97,Lawrence/Pennsylvania
40.337,-76.448,2017,561,Lebanon/Pennsylvania
37.6023,-83.6085,2017,17,Lee/Kentucky
36.6871,-83.1152,2017,96,Lee/Virginia
40.6666,-75.5072,2017,209,Lehigh/Pennsylvania
36.954,-83.3907,2017,8,Leslie/Kentucky
39.9595,-82.4129,2017,332,Licking/Ohio
37.453,-84.7579,2017,9,Lincoln/Kentucky
40.4007,-83.5444,2017,144,Logan/Ohio
37.805,-81.9923,2017,89,Logan/West Virginia
41.3128,-81.9157,2017,1072,Lorain/Ohio
39.0302,-77.4712,2017,179,Loudoun/Virginia
38.0068,-77.9061,2017,46,Louisa/Virginia
41.6639,-83.582,2017,798,Lucas/Ohio
41.3338,-75.8214,2017,1025,Luzerne/Pennsylvania
41.3265,-76.9455,2017,283,Lycoming/Pennsylvania
38.9815,-80.9496,2017,5,Gilmer/West Virginia
38.4362,-78.8735,2017,3,Harrisonburg (city)/Virginia
41.371,-83.9415,2017,2,Henry/Ohio
37.8806,-82.8382,2017,37,Johnson/Kentucky
38.354,-83.2524,2017,60,Lewis/Kentucky
37.1638,-82.7493,2017,18,Letcher/Kentucky
39.0393,-80.6551,2017,7,Lewis/West Virginia
36.95,-86.7419,2017,31,Logan/Kentucky
36.9608,-78.1283,2017,8,Lunenburg/Virginia
37.2456,-88.3589,2017,2,Livingston/Kentucky
37.4004,-79.1911,2017,4,Lynchburg (city)/Virginia
37.724,-84.2928,2017,411,Madison/Kentucky
39.9487,-83.2993,2017,86,Madison/Ohio
38.4879,-78.3261,2017,11,Madison/Virginia
40.9207,-81.0231,2017,703,Mahoning/Ohio
38.7717,-77.4448,2017,1,Manassas Park (city)/Virginia
37.5156,-85.2625,2017,53,Marion/Kentucky
36.867,-88.4656,2017,29,Marshall/Kentucky
39.9854,-80.7335,2017,17,Marshall/West Virginia
38.7054,-83.9191,2017,43,Mason/Kentucky
37.4984,-76.2883,2017,4,Mathews/Virginia
37.4919,-87.1342,2017,3,McLean/Kentucky
36.666,-78.3908,2017,80,Mecklenburg/Virginia
41.0348,-82.0122,2017,343,Medina/Ohio
39.0292,-82.034,2017,12,Meigs/Ohio
41.1572,-80.0893,2017,91,Mercer/Pennsylvania
37.4362,-80.964,2017,70,Mercer/West Virginia
39.9951,-84.4084,2017,334,Miami/Ohio
39.337,-78.9223,2017,22,Mineral/West Virginia
39.8489,-81.0354,2017,48,Monroe/Ohio
39.7927,-84.3165,2017,3560,Montgomery/Ohio
38.2992,-77.4871,2017,10,Fredericksburg (city)/Virginia
37.0759,-88.0769,2017,26,Lyon/Kentucky
37.7015,-83.1516,2017,28,Magoffin/Kentucky
40.5321,-83.2077,2017,263,Marion/Ohio
39.5013,-80.1696,2017,19,Marion/West Virginia
37.8416,-82.4223,2017,68,Martin/Kentucky
36.6827,-79.8636,2017,6,Martinsville (city)/Virginia
41.8694,-78.66,2017,19,McKean/Pennsylvania
37.9366,-85.9915,2017,12,Meade/Kentucky
37.9554,-83.4596,2017,2,Menifee/Kentucky
37.6965,-84.9097,2017,39,Mercer/Kentucky
40.4113,-84.7761,2017,52,Mercer/Ohio
37.6395,-76.5747,2017,17,Middlesex/Virginia
40.5331,-77.8141,2017,68,Mifflin/Pennsylvania
37.6262,-82.1696,2017,3,Mingo/West Virginia
36.7012,-85.6927,2017,12,Monroe/Kentucky
41.177,-75.418,2017,244,Monroe/Pennsylvania
37.997,-83.8925,2017,148,Montgomery/Kentucky
40.2111,-75.2744,2017,53,Montgomery/Pennsylvania
37.0675,-80.4405,2017,203,Montgomery/Virginia
37.9734,-83.0488,2017,13,Morgan/Kentucky
39.7373,-81.9154,2017,14,Morgan/Ohio
39.5313,-78.4553,2017,28,Morgan/West Virginia
40.6209,-82.6618,2017,63,Morrow/Ohio
37.1231,-87.2125,2017,29,Muhlenberg/Kentucky
37.8996,-85.2196,2017,107,Nelson/Kentucky
37.1052,-76.5185,2017,32,Newport News (city)/Virginia
38.2001,-80.8512,2017,109,Nicholas/West Virginia
36.8945,-76.259,2017,80,Norfolk (city)/Virginia
40.7841,-76.6713,2017,85,Northumberland/Pennsylvania
37.8832,-76.3477,2017,15,Northumberland/Virginia
37.0821,-78.0029,2017,12,Nottoway/Virginia
38.3355,-85.4839,2017,50,Oldham/Kentucky
38.2484,-78.1125,2017,77,Orange/Virginia
41.1798,-84.7378,2017,14,Paulding/Ohio
37.2245,-83.2752,2017,131,Perry/Kentucky
40.3951,-77.0278,2017,46,Perry/Pennsylvania
37.2042,-77.3914,2017,5,Petersburg (city)/Virginia
40.0076,-75.134,2017,9156,Philadelphia/Pennsylvania
39.554,-82.7779,2017,100,Pickaway/Ohio
39.1517,-82.9102,2017,59,Pike/Ohio
41.4045,-75.183,2017,33,Pike/Pennsylvania
36.6716,-79.4196,2017,42,Pittsylvania/Virginia
39.9037,-82.018,2017,153,Muskingum/Ohio
37.913,-78.8828,2017,91,Nelson/Virginia
37.4418,-77.0436,2017,26,New Kent/Virginia
38.302,-83.8866,2017,14,Nicholas/Kentucky
39.9156,-81.2824,2017,16,Noble/Ohio
40.6295,-75.2024,2017,100,Northampton/Pennsylvania
40.0753,-80.6951,2017,24,Ohio/West Virginia
41.5853,-82.8369,2017,65,Ottawa/Ohio
38.6134,-84.9769,2017,15,Owen/Kentucky
38.6653,-78.4545,2017,61,Page/Virginia
36.7168,-80.3578,2017,29,Patrick/Virginia
38.6708,-84.3311,2017,21,Pendleton/Kentucky
39.921,-82.4271,2017,46,Perry/Ohio
41.0245,-81.0501,2017,321,Portage/Ohio
36.8468,-76.354,2017,36,Portsmouth (city)/Virginia
37.9059,-83.9691,2017,38,Powell/Kentucky
37.5427,-77.9267,2017,61,Powhatan/Virginia
38.6823,-77.2604,2017,636,Prince William/Virginia
36.9342,-80.7255,2017,111,Pulaski/Virginia
37.9443,-81.4371,2017,53,Raleigh/West Virginia
40.9345,-82.4502,2017,293,Richland/Ohio
37.2747,-79.8886,2017,201,Roanoke/Virginia
37.6301,-79.5431,2017,51,Rockbridge/Virginia
38.6601,-78.9061,2017,113,Rockingham/Virginia
39.4069,-83.1842,2017,257,Ross/Ohio
38.2529,-83.3185,2017,41,Rowan/Kentucky
36.9791,-82.2961,2017,87,Russell/Virginia
38.7383,-82.842,2017,330,Scioto/Ohio
38.2204,-84.4699,2017,71,Scott/Kentucky
41.2162,-83.3285,2017,122,Seneca/Ohio
38.137,-85.0744,2017,67,Shelby/Kentucky
39.0551,-78.3681,2017,131,Shenandoah/Virginia
36.7929,-81.5927,2017,116,Smyth/Virginia
36.9728,-88.612,2017,53,McCracken/Kentucky
36.6648,-84.4395,2017,38,McCreary/Kentucky
40.9865,-76.635,2017,11,Montour/Pennsylvania
37.5905,-80.5419,2017,1,Monroe/West Virginia
37.5295,-75.8283,2017,6,Northampton/Virginia
37.5589,-86.7728,2017,13,Ohio/Kentucky
38.2746,-80.0915,2017,13,Pocahontas/West Virginia
39.7917,-84.7133,2017,107,Preble/Ohio
41.0997,-84.2693,2017,3,Putnam/Ohio
38.5374,-81.9256,2017,1,Putnam/West Virginia
38.7968,-79.8967,2017,9,Randolph/West Virginia
38.6562,-78.2322,2017,7,Rappahannock/Virginia
37.9501,-76.6625,2017,116,Richmond/Virginia
37.4027,-84.4144,2017,54,Rockcastle/Kentucky
36.995,-85.0683,2017,14,Russell/Kentucky
41.388,-83.3218,2017,164,Sandusky/Ohio
40.8565,-76.235,2017,415,Schuylkill/Pennsylvania
40.4389,-84.2597,2017,192,Shelby/Ohio
37.1745,-84.6329,2017,114,Pulaski/Kentucky
37.1229,-80.5583,2017,2,Radford (city)/Virginia
41.9207,-78.0205,2017,21,Potter/Pennsylvania
36.7196,-82.7962,2017,105,Scott/Virginia
36.7509,-86.7347,2017,10,Simpson/Kentucky
39.9834,-78.772,2017,85,Somerset/Pennsylvania
38.0562,-85.1511,2017,2,Spencer/Kentucky
38.1982,-77.5885,2017,380,Spotsylvania/Virginia
38.3319,-77.4655,2017,403,Stafford/Virginia
40.8159,-81.4165,2017,1155,Stark/Ohio
41.0802,-81.5219,2017,1175,Summit/Ohio
41.8332,-75.8762,2017,135,Susquehanna/Pennsylvania
37.4256,-85.3689,2017,43,Taylor/Kentucky
37.1909,-81.6387,2017,349,Tazewell/Virginia
41.462,-80.6656,2017,845,Trumbull/Ohio
40.5609,-81.495,2017,116,Tuscarawas/Ohio
40.3533,-83.2628,2017,89,Union/Ohio
36.7335,-76.0435,2017,34,Virginia Beach (city)/Virginia
39.3496,-84.1236,2017,428,Warren/Ohio
38.9231,-78.1033,2017,179,Warren/Virginia
37.7355,-85.0701,2017,6,Washington/Kentucky
39.6314,-81.4562,2017,178,Washington/Ohio
40.3264,-80.4091,2017,394,Washington/Pennsylvania
36.666,-81.6382,2017,98,Washington/Virginia
40.9864,-81.9948,2017,271,Wayne/Ohio
41.3957,-75.2731,2017,19,Wayne/Pennsylvania
38.2254,-82.4415,2017,26,Wayne/West Virginia
40.3312,-79.677,2017,369,Westmoreland/Pennsylvania
38.0941,-76.8229,2017,69,Westmoreland/Virginia
41.5024,-84.418,2017,1,Williams/Ohio
39.1734,-78.1745,2017,25,Winchester (city)/Virginia
37.4807,-82.0632,2017,85,Pike/Kentucky
37.2864,-80.0554,2017,19,Salem (city)/Virginia
36.8615,-82.7774,2017,135,Wise/Virginia
41.3236,-83.4363,2017,147,Wood/Ohio
39.1806,-81.513,2017,242,Wood/West Virginia
37.972,-84.7563,2017,40,Woodford/Kentucky
40.95,-83.3836,2017,66,Wyandot/Ohio
41.6119,-76.0457,2017,29,Wyoming/Pennsylvania
36.8862,-81.192,2017,87,Wythe/Virginia
39.9163,-76.5841,2017,1168,York/Pennsylvania
37.1982,-76.433,2017,92,York/Virginia
41.4102,-76.5832,2017,1,Sullivan/Pennsylvania
40.8006,-84.7746,2017,68,Van Wert/Ohio
39.1591,-82.5243,2017,11,Vinton/Ohio
36.9725,-86.4371,2017,29,Warren/Kentucky
36.8404,-84.8506,2017,99,Wayne/Kentucky
39.5689,-80.7316,2017,3,Wetzel/West Virginia
37.8301,-83.5166,2017,13,Wolfe/Kentucky
40.7078,-77.3107,2017,67,Snyder/Pennsylvania
36.5882,-76.6847,2017,12,Suffolk (city)/Virginia
36.8457,-77.2875,2017,17,Sussex/Virginia
41.6795,-77.069,2017,17,Tioga/Pennsylvania
36.9551,-87.709,2017,4,Trigg/Kentucky
38.5955,-85.3174,2017,5,Trimble/Kentucky
40.9002,-77.1564,2017,25,Union/Pennsylvania
41.4998,-79.8736,2017,77,Venango/Pennsylvania
36.9321,-84.1004,2017,42,Whitley/Kentucky
38.9927,-80.2279,2017,4,Upshur/West Virginia
38.0673,-78.9012,2017,6,Waynesboro (city)/Virginia
38.8025,-81.3531,2017,1,Roane/West Virginia
39.0813,-79.6455,2017,2,Tucker/West Virginia
37.4662,-87.7342,2017,2,Webster/Kentucky
37.2691,-76.7075,2017,1,Williamsburg (city)/Virginia
37.4743,-83.6802,2017,3,Owsley/Kentucky
41.7806,-79.0941,2017,6,Warren/Pennsylvania
38.4604,-80.3731,2017,12,Webster/West Virginia
37.7154,-81.4179,2017,1,Wyoming/West Virginia
37.2273,-76.9665,2017,4,Surry/Virginia
38.1593,-79.0608,2017,1,Staunton (city)/Virginia
