Year,ID,Name,InnerIndex,HC01_VC04,HC01_VC03,HC01_VC37,HC01_VC85,HC01_VC86,HC01_VC85,HC01_VC80
2014,125,"Fayette, West Virginia",46.26521528740971,11903,17566,5745,32847,2450,32847,2041
2014,126,"Hancock, West Virginia",75.35972899674385,8501,12970,2934,22295,896,22295,1325
2014,127,"Jefferson, West Virginia",27.89274247226881,14269,20126,6407,36579,1609,36579,2720
2014,128,"Harrison, West Virginia",381.58878330072855,18042,27755,7321,49149,1716,49149,3483
2014,129,"Wayne, West Virginia",36.02846757758987,10877,16757,4654,29427,2407,29427,2223
2014,130,"Grant, West Virginia",121.72084664816965,2919,4256,1476,8574,720,8574,664
2014,131,"Raleigh, West Virginia",202.6674230499127,20994,31164,9476,56098,3347,56098,3607
2014,132,"Mercer, West Virginia",189.29117100172076,16592,25590,6942,43675,2792,43675,2886
2014,133,"Boone, West Virginia",24.135632733637717,6947,9602,2401,16946,1422,16946,1157
2014,134,"Preston, West Virginia",44.68282774028975,8871,12610,4422,24687,1542,24687,1618
2014,135,"Monroe, West Virginia",12.168958922659689,4120,5719,1277,9840,710,9840,545
2014,136,"McDowell, West Virginia",49.05369154856534,5441,8386,2767,15495,2372,15495,863
2014,137,"Randolph, West Virginia",51.37125133230503,7612,11351,3968,21139,1670,21139,1285
2014,138,"Monongalia, West Virginia",96.62811271259936,19451,36857,23462,59117,1707,59117,3323
2014,139,"Wood, West Virginia",162.91072756082136,23059,35900,9360,61379,2130,61379,4066
2014,140,"Putnam, West Virginia",176.15281536760438,15743,21453,5655,39603,1369,39603,2659
2014,141,"Kanawha, West Virginia",699.8700095584634,50937,82531,23243,137254,5517,137254,9146
2014,142,"Cabell, West Virginia",188.8603875961206,23677,40220,13739,65059,2681,65059,3899
2014,143,"Brooke, West Virginia",16.94048747136298,6553,10086,3112,17061,536,17061,1057
2014,144,"Marshall, West Virginia",53.112208780464975,9223,13847,3464,23554,764,23554,1628
2014,145,"Morgan, West Virginia",146.25633247856882,3836,7358,2563,12839,795,12839,792
2014,146,"Pendleton, West Virginia",0.9871263909568437,2034,3199,889,5587,582,5587,315
2014,147,"Barbour, West Virginia",4.838361445051311,4272,6179,1839,11415,954,11415,829
2014,148,"Calhoun, West Virginia",5.012357385961316,2117,3112,868,5489,500,5489,433
2014,149,"Jackson, West Virginia",43.19556010866142,7760,11242,3183,20426,1046,20426,1391
2014,150,"Taylor, West Virginia",3.8117187397009946,4723,6801,1906,12199,764,12199,802
2014,151,"Mingo, West Virginia",139.79830802080676,7616,10836,2341,18500,2237,18500,1196
2014,152,"Mineral, West Virginia",158.02298595820108,6200,11148,4490,19451,688,19451,1427
2014,153,"Marion, West Virginia",109.69546855443194,14711,22596,7394,39175,1416,39175,2504
2014,154,"Pocahontas, West Virginia",43.3924990487294,2402,3719,902,6619,417,6619,413
2014,155,"Webster, West Virginia",183.03013975008466,2706,3854,776,6554,779,6554,368
2014,156,"Mason, West Virginia",22.165342790501285,7476,10729,2802,19498,1047,19498,1706
2014,157,"Braxton, West Virginia",44.08034342948516,3763,5652,1650,10421,653,10421,662
2014,158,"Upshur, West Virginia",118.71637625826064,6164,8937,3400,16513,1021,16513,941
2014,159,"Clay, West Virginia",12.862912336752416,2490,3486,976,6413,946,6413,528
2014,160,"Wyoming, West Virginia",6.527910793794035,6448,9201,2449,16426,1843,16426,962
2014,161,"Roane, West Virginia",87.01157821440339,3842,5902,1645,10537,972,10537,710
2014,162,"Wetzel, West Virginia",85.37018244729309,4477,6734,1842,11724,622,11724,768
2014,163,"Gilmer, West Virginia",30.734425561185162,1621,2645,2150,6126,552,6126,284
2014,164,"Nicholas, West Virginia",200.2885952217858,7599,10686,2501,18655,1371,18655,1283
2014,165,"Hampshire, West Virginia",39.081667270392956,4595,10628,4916,16973,1074,16973,1226
2014,166,"Ohio, West Virginia",152.2618210101163,10899,18582,5986,30681,742,30681,1838
2014,167,"Berkeley, West Virginia",172.662375096708,28848,40614,12051,72387,2601,72387,5669
2014,168,"Greenbrier, West Virginia",103.74424927441616,9741,15246,3928,25950,1469,25950,1602
2014,169,"Pleasants, West Virginia",5.323619839519841,1983,2822,1028,5478,229,5478,458
2014,170,"Summers, West Virginia",18.060523788886574,3697,5560,1315,10444,795,10444,579
2014,171,"Ritchie, West Virginia",16.23396996020789,2607,4023,1198,7378,570,7378,514
2014,172,"Wirt, West Virginia",0.8829355894253005,1626,2425,633,4169,184,4169,289
2014,173,"Tyler, West Virginia",7.96818072026163,2539,3750,1068,6578,226,6578,525
2014,174,"Lewis, West Virginia",297.56088831877184,4402,6476,2020,11794,680,11794,854
2014,175,"Lincoln, West Virginia",1.309841115218048,5625,8128,2523,15159,1896,15159,851
2014,176,"Doddridge, West Virginia",59.13115519402046,1883,2761,1375,5870,383,5870,467
2014,177,"Westmoreland, Pennsylvania",621.5059368844322,100830,151489,44124,264360,6132,264360,17745
2014,178,"Delaware, Pennsylvania",4517.496654869113,136754,204571,83498,374231,9657,374231,31523
2014,179,"Carbon, Pennsylvania",148.5190615489492,17551,25764,7877,47302,1189,47302,3050
2014,180,"Venango, Pennsylvania",111.77480354233901,15156,22412,6295,38947,1365,38947,2851
2014,181,"Washington, Pennsylvania",361.5969799085633,55011,83644,25907,147634,4059,147634,10307
2014,182,"Lebanon, Pennsylvania",453.1652260066588,36302,51793,15711,92605,4669,92605,6485
2014,183,"Montgomery, Pennsylvania",154.88335402498382,210447,307953,102391,564218,12319,564218,44321
2014,184,"Perry, Pennsylvania",730.7307903068022,12745,18077,5092,31824,1311,31824,2434
2014,185,"Cambria, Pennsylvania",1715.8963921611187,37063,57959,19609,100239,3550,100239,6492
2014,186,"Allegheny, Pennsylvania",3173.8082292766276,305060,527445,191719,871951,17193,871951,56512
2014,187,"Lackawanna, Pennsylvania",370.7376770247696,53406,85335,30121,149598,4638,149598,10337
2014,188,"Berks, Pennsylvania",928.3283460697563,106392,153857,55141,275438,16116,275438,22818
2014,189,"Beaver, Pennsylvania",233.10643079684002,46200,70336,20679,122580,3288,122580,8120
2014,190,"Wayne, Pennsylvania",35.37105246661245,13210,19362,7373,38696,1290,38696,2674
2014,191,"Susquehanna, Pennsylvania",432.0623787916345,11695,17265,5193,30866,691,30866,2349
2014,192,"Bucks, Pennsylvania",2302.835756191916,165939,231959,78076,439152,7995,439152,36503
2014,193,"Schuylkill, Pennsylvania",524.7069110465629,38599,59122,21834,107318,3229,107318,7390
2014,194,"Luzerne, Pennsylvania",2563.0385833634778,82250,129335,49164,226766,7304,226766,15753
2014,195,"Armstrong, Pennsylvania",524.520478327409,19366,28616,7864,49791,1686,49791,3313
2014,196,"Snyder, Pennsylvania",115.76795286670885,10405,14414,4979,26323,1844,26323,1856
2014,197,"Northampton, Pennsylvania",2822.878320739657,78103,112790,40537,205714,7272,205714,15240
2014,198,"Huntingdon, Pennsylvania",71.26011153238842,11673,17231,7223,32658,1172,32658,1992
2014,199,"York, Pennsylvania",2607.72616399208,118057,168278,52575,300951,10890,300951,23648
2014,200,"Clearfield, Pennsylvania",97.18731396881476,21163,31863,11541,59268,2206,59268,4201
2014,201,"Chester, Pennsylvania",1956.3314835976842,129876,185306,62028,338850,10438,338850,28455
2014,202,"Butler, Pennsylvania",1039.0053488680135,50332,74138,22269,128305,2249,128305,10171
2014,203,"McKean, Pennsylvania",86.10190750424874,11190,17340,6224,30264,674,30264,2303
2014,204,"Clinton, Pennsylvania",61.880776579012185,9849,14947,5665,25099,979,25099,1663
2014,205,"Lancaster, Pennsylvania",670.1859824037548,136731,194503,63470,347425,23710,347425,26701
2014,206,"Warren, Pennsylvania",44.41977934116522,11097,17029,4656,29998,841,29998,1975
2014,207,"Forest, Pennsylvania",6.110428268218706,1247,2075,2677,6165,260,6165,411
2014,208,"Adams, Pennsylvania",134.63538380530665,27152,37956,12061,69921,3683,69921,5503
2014,209,"Monroe, Pennsylvania",666.7824040115637,42252,57661,24659,112394,3450,112394,10752
2014,210,"Clarion, Pennsylvania",442.258734303587,9901,15846,5740,25826,1039,25826,1773
2014,211,"Lehigh, Pennsylvania",3711.2881453469017,89467,133684,47963,240713,11567,240713,19139
2014,212,"Indiana, Pennsylvania",131.0127914038647,21672,34398,14196,56409,2416,56409,3563
2014,213,"Cumberland, Pennsylvania",72.3809758581935,61739,95835,31571,165519,4325,165519,11556
2014,214,"Bradford, Pennsylvania",121.4862884860987,16646,24338,7204,43914,1423,43914,3252
2014,215,"Bedford, Pennsylvania",455.93395647375786,14075,20145,5419,35370,1480,35370,2531
2014,216,"Centre, Pennsylvania",287.9589137265652,32448,57283,35714,88514,2133,88514,6050
2014,217,"Mifflin, Pennsylvania",66.51555492792342,12531,18822,4979,32633,2295,32633,2055
2014,218,"Mercer, Pennsylvania",186.5982617065792,30529,46128,14973,80261,2979,80261,6367
2014,219,"Lycoming, Pennsylvania",582.1140810173708,29845,46008,16385,80224,2595,80224,5676
2014,220,"Jefferson, Pennsylvania",348.64058105744215,12272,18583,5567,31649,1191,31649,2127
2014,221,"Blair, Pennsylvania",403.8763348998328,32863,50948,16384,88648,2441,88648,5562
2014,222,"Greene, Pennsylvania",103.19243808562075,9530,14383,6284,27047,1140,27047,1696
2014,223,"Lawrence, Pennsylvania",131.83518978516182,24446,36616,11043,63720,2049,63720,4370
2014,224,"Tioga, Pennsylvania",43.23647988968278,11429,16802,5058,29183,800,29183,2095
2014,225,"Franklin, Pennsylvania",218.90095145035494,40113,58298,16935,103988,4773,103988,7765
2014,226,"Fayette, Pennsylvania",327.4856208809714,34400,53987,19371,98003,4142,98003,6600
2014,227,"Columbia, Pennsylvania",140.75337913021036,16852,26413,9708,43801,1400,43801,2985
2014,228,"Somerset, Pennsylvania",109.70391074394067,20602,29748,10649,56768,2859,56768,3579
2014,229,"Erie, Pennsylvania",576.128551078336,69296,109700,41404,186224,4954,186224,14752
2014,230,"Dauphin, Pennsylvania",2034.978949717474,68644,109027,38196,185654,6544,185654,14232
2014,231,"Elk, Pennsylvania",35.69939136009468,8830,13375,4174,23203,512,23203,1700
2014,232,"Sullivan, Pennsylvania",6.960622442851571,1571,2476,1006,4938,151,4938,331
2014,233,"Northumberland, Pennsylvania",147.71930054861488,25215,39170,12823,68143,3070,68143,4499
2014,234,"Wyoming, Pennsylvania",57.957993782679246,7375,10895,3642,19721,428,19721,1411
2014,235,"Cameron, Pennsylvania",6.981521915944322,1386,2214,553,3731,107,3731,230
2014,236,"Crawford, Pennsylvania",396.43207870242895,23141,34713,10598,60100,2732,60100,4177
2014,237,"Union, Pennsylvania",46.25859576541249,10318,15058,8381,30539,1516,30539,1836
2014,238,"Montour, Pennsylvania",99.72309319457675,4710,7380,2260,13320,403,13320,873
2014,239,"Juniata, Pennsylvania",32.604845462287926,6620,9329,2639,17195,1091,17195,1172
2014,240,"Fulton, Pennsylvania",80.18981814347697,4214,5981,1623,10413,445,10413,840
2014,241,"Potter, Pennsylvania",53.86330514525858,4576,6848,1984,12363,472,12363,958
2014,242,"Pike, Pennsylvania",51.99538956428627,15256,21183,6999,40343,1096,40343,3723
2014,243,"Philadelphia, Pennsylvania",10706.254264877776,308324,580297,316513,1009812,61828,1009812,78280
2014,244,"Erie, Ohio",945.5898928883533,20542,31998,9242,54077,1371,54077,4019
2014,245,"Putnam, Ohio",10.09172146741434,9610,13006,3465,22645,602,22645,2125
2014,246,"Henry, Ohio",31.910122192712294,7779,11075,2944,19028,454,19028,1666
2014,247,"Lorain, Ohio",708.1847909160567,80072,117134,39601,205720,5571,205720,17779
2014,248,"Wood, Ohio",514.0741493423278,30995,49561,19253,78913,1358,78913,6490
2014,249,"Lucas, Ohio",724.9172655817002,107529,178121,66092,288897,8457,288897,23486
2014,250,"Scioto, Ohio",348.5370315026993,18850,29558,10467,53474,3244,53474,4176
2014,251,"Muskingum, Ohio",338.9201203523272,22872,34160,10468,57790,1489,57790,4736
2014,252,"Cuyahoga, Ohio",12421.206862786748,308075,534721,197913,873529,28214,873529,71607
2014,253,"Hamilton, Ohio",8003.619352332982,194588,329062,123032,534152,15771,534152,42325
2014,254,"Logan, Ohio",125.92469801294563,12905,18471,4497,30874,1067,30874,2676
2014,255,"Williams, Ohio",49.25792811382897,9873,15001,4253,25896,784,25896,2009
2014,256,"Clermont, Ohio",463.4883573702891,53163,74187,22368,133734,4190,133734,11024
2014,257,"Van Wert, Ohio",138.6240257207932,7868,11388,2821,19587,433,19587,1689
2014,258,"Knox, Ohio",55.52158498150715,15448,22642,7037,39413,1866,39413,2819
2014,259,"Seneca, Ohio",183.22335442441516,14747,21539,7421,37092,836,37092,3033
2014,260,"Hancock, Ohio",1002.9755152425115,20068,30795,9031,50472,893,50472,3746
2014,261,"Perry, Ohio",158.0489933086399,9902,13637,4038,23934,944,23934,2344
2014,262,"Belmont, Ohio",932.9842818050911,18254,28007,9628,50738,1263,50738,3699
2014,263,"Jackson, Ohio",253.98545882268067,8980,13204,3554,22296,1235,22296,1820
2014,264,"Meigs, Ohio",39.43185428385812,6549,9486,2349,16522,767,16522,1250
2014,265,"Fayette, Ohio",118.58110632854952,7646,11532,3116,19658,713,19658,1650
2014,266,"Union, Ohio",169.97676863145549,13727,18291,5043,35074,569,35074,3277
2014,267,"Huron, Ohio",336.2161962936478,15847,22507,6883,39416,1825,39416,3387
2014,268,"Richland, Ohio",247.76399665305732,30971,48211,16799,85359,2892,85359,6872
2014,269,"Montgomery, Ohio",15575.548754718671,133947,222673,73421,362289,11245,362289,28197
2014,270,"Butler, Ohio",1186.6101306909393,93895,134934,46796,235744,6972,235744,20274
2014,271,"Stark, Ohio",1149.8848379076655,99047,149756,46352,257905,7327,257905,20311
2014,272,"Wayne, Ohio",490.6142875880112,30321,42593,13179,74748,5231,74748,5474
2014,273,"Ashland, Ohio",622.4019444817397,14228,20339,6338,35059,1402,35059,2740
2014,274,"Tuscarawas, Ohio",216.05124372198148,25342,36366,9403,63870,2979,63870,5344
2014,275,"Defiance, Ohio",287.9415321487541,10814,15332,4569,25945,713,25945,2126
2014,276,"Ashtabula, Ohio",2188.9717502480257,25374,38933,12417,69248,3051,69248,5977
2014,277,"Brown, Ohio",189.15007350279507,12160,16587,4417,30276,1299,30276,2337
2014,278,"Franklin, Ohio",2919.8979432396586,277397,474683,189998,779959,25214,779959,59776
2014,279,"Morrow, Ohio",164.97987212770371,9312,12640,3524,23477,897,23477,2385
2014,280,"Pickaway, Ohio",1201.943259683044,14115,19435,7939,38376,1129,38376,3633
2014,281,"Summit, Ohio",697.323114675972,138460,220710,74814,372056,9008,372056,29694
2014,282,"Coshocton, Ohio",102.56730526666995,10017,14561,4018,25219,1352,25219,1831
2014,283,"Madison, Ohio",173.58540555872582,10331,14676,7429,30178,1039,30178,2792
2014,284,"Sandusky, Ohio",228.246535662098,16180,23831,7114,41372,1414,41372,3314
2014,285,"Mahoning, Ohio",1502.614209769426,60643,97624,33243,165979,4613,165979,12849
2014,286,"Warren, Ohio",448.21602962939596,58674,77328,23363,144351,2801,144351,13339
2014,287,"Noble, Ohio",10.586310886559922,3379,4916,2729,11291,485,11291,566
2014,288,"Paulding, Ohio",118.17174454154606,5461,7798,1836,13125,277,13125,1098
2014,289,"Athens, Ohio",372.55751182560635,12141,22208,15060,34239,706,34239,2280
2014,290,"Harrison, Ohio",13.754285095411815,4390,6333,1606,11256,394,11256,701
2014,291,"Licking, Ohio",566.1577087630682,44859,64146,18710,112396,2574,112396,9444
2014,292,"Lawrence, Ohio",299.7950131337663,15928,23622,7164,42755,1606,42755,3438
2014,293,"Fairfield, Ohio",635.3374351927646,39454,54581,16438,98411,2071,98411,9645
2014,294,"Lake, Ohio",2264.392610165402,61501,94089,28854,162635,3841,162635,12422
2014,295,"Washington, Ohio",157.15676591082732,16307,24923,7089,43394,1332,43394,2960
2014,296,"Gallia, Ohio",189.74684831970998,8090,11502,3186,20705,1382,20705,1540
2014,297,"Medina, Ohio",405.7136965259532,48135,65950,17899,119108,2239,119108,10427
2014,298,"Clinton, Ohio",253.94686056239468,11295,16052,4550,27598,968,27598,2374
2014,299,"Columbiana, Ohio",514.8261743961895,28589,42184,12645,75788,2164,75788,5528
2014,300,"Allen, Ohio",634.2120250668199,26998,40191,14928,69276,1560,69276,5867
2014,301,"Fulton, Ohio",96.24664841860161,12035,16333,4267,28541,691,28541,2854
2014,302,"Trumbull, Ohio",2937.3143448154406,55763,86565,25659,146281,4690,146281,10562
2014,303,"Champaign, Ohio",139.8380272496217,11051,15163,4313,26716,860,26716,2130
2014,304,"Ross, Ohio",250.35887768718501,19424,28209,10933,54217,2232,54217,4075
2014,305,"Greene, Ohio",436.8236830780727,41992,63549,22431,106825,2520,106825,7871
2014,306,"Holmes, Ohio",105.06599970810505,10142,12516,4708,24360,8395,24360,1427
2014,307,"Shelby, Ohio",174.1229959170632,13504,18616,5080,32237,897,32237,3096
2014,308,"Guernsey, Ohio",340.7359806937363,10621,15564,4109,27413,1045,27413,2191
2014,309,"Mercer, Ohio",72.11432690777848,11146,15923,4502,27077,565,27077,2394
2014,310,"Portage, Ohio",3887.032710146706,39892,61042,24274,102981,2110,102981,8089
2014,311,"Ottawa, Ohio",131.85482322538476,12091,17366,4087,30387,666,30387,1974
2014,312,"Preble, Ohio",83.89325000076529,11547,16151,4404,28756,1139,28756,2427
2014,313,"Adams, Ohio",138.62875870568715,7478,10734,2931,19080,1661,19080,1537
2014,314,"Pike, Ohio",68.65764828694564,7355,10944,3072,19203,1312,19203,1375
2014,315,"Darke, Ohio",74.54157176739123,14124,20929,5422,35624,964,35624,3022
2014,316,"Crawford, Ohio",247.49395597904518,11782,17625,4345,29905,949,29905,2340
2014,317,"Monroe, Ohio",41.949643308101685,4150,6056,1387,10456,495,10456,619
2014,318,"Wyandot, Ohio",68.74405525987233,6201,9327,2206,15537,538,15537,1216
2014,319,"Jefferson, Ohio",108.46316179214936,18402,28176,8804,48418,1637,48418,3249
2014,320,"Delaware, Ohio",408.45312432749273,49614,65029,16539,117784,1301,117784,10677
2014,321,"Geauga, Ohio",391.5536501823776,25861,34753,9818,63369,3247,63369,5900
2014,322,"Carroll, Ohio",38.273973597294244,7927,10922,2790,20213,764,20213,1648
2014,323,"Clark, Ohio",265.02676934775474,35844,54969,16640,93107,3379,93107,7308
2014,324,"Vinton, Ohio",44.33719783819324,3630,5137,1486,9058,520,9058,832
2014,325,"Miami, Ohio",230.33703295193547,27850,41169,11185,71033,1446,71033,5638
2014,326,"Hardin, Ohio",244.4670166110527,7664,11438,4241,19342,640,19342,1842
2014,327,"Highland, Ohio",404.9474492872576,11609,16837,4365,29158,1334,29158,2249
2014,328,"Marion, Ohio",822.9572060055983,16853,24586,10046,46232,1343,46232,3835
2014,329,"Hocking, Ohio",70.82949704159786,7970,11426,2997,20043,663,20043,1597
2014,330,"Auglaize, Ohio",83.29310266918372,12565,18115,4503,30989,769,30989,2583
2014,331,"Morgan, Ohio",16.051874269973208,4366,6056,1458,10451,386,10451,812
2014,332,"Rowan, Kentucky",168.5924217825392,5216,8407,3585,13604,1421,13604,1094
2014,333,"Jefferson, Kentucky",2915.5898515558015,185802,306511,107508,511378,19026,511378,38715
2014,334,"Perry, Kentucky",243.83898736992117,7792,11005,2954,19703,2962,19703,1449
2014,335,"Breckinridge, Kentucky",22.23780744486634,5217,7325,2227,13834,1412,13834,1020
